name,label
Ses04M_script03_2_F009,neutral
Ses04M_script03_2_F010,anger
Ses04M_script03_2_F011,unknown
Ses04M_script03_2_F012,frustration
Ses04M_script03_2_F013,frustration
Ses04M_script03_2_F014,anger
Ses04M_script03_2_F015,frustration
Ses04M_script03_2_F016,frustration
Ses04M_script03_2_F017,anger
Ses04M_script03_2_F018,frustration
Ses04M_script03_2_F019,anger
Ses04M_script03_2_F020,frustration
Ses04M_script03_2_F021,unknown
Ses04M_script03_2_F022,anger
Ses04M_script03_2_F023,anger
Ses04M_script03_2_F024,neutral
Ses04M_script03_2_F025,frustration
Ses04M_script03_2_F026,anger
Ses04M_script03_2_F027,frustration
Ses04M_script03_2_F028,anger
Ses04M_script03_2_F029,anger
Ses04M_script03_2_F030,anger
Ses04M_script03_2_F031,anger
Ses04M_script03_2_F032,anger
Ses04M_script03_2_F033,anger
Ses04M_script03_2_F034,anger
Ses04M_script03_2_F035,anger
Ses04M_script03_2_F036,anger
Ses04M_script03_2_F037,anger
Ses04M_script03_2_F038,unknown
Ses04M_script03_2_F039,anger
Ses04M_script03_2_F040,anger
Ses04M_script03_2_F041,anger
Ses04M_script03_2_F042,anger
Ses04M_script03_2_F043,neutral
Ses04M_script03_2_F044,anger
Ses04M_script03_2_F045,anger
Ses04M_script03_2_F046,anger
Ses04M_script03_2_F047,anger
Ses04M_script03_2_F048,anger
Ses04M_script03_2_F049,anger
Ses04M_script03_2_F050,anger
Ses04M_script03_2_F051,anger
Ses04M_script03_2_F052,anger
Ses04M_script03_2_M000,unknown
Ses04M_script03_2_M001,neutral
Ses04M_script03_2_M002,unknown
Ses04M_script03_2_M003,unknown
Ses04M_script03_2_M004,frustration
Ses04M_script03_2_M005,frustration
Ses04M_script03_2_M006,unknown
Ses04M_script03_2_M007,frustration
Ses04M_script03_2_M008,anger
Ses04M_script03_2_M009,neutral
Ses04M_script03_2_M010,anger
Ses04M_script03_2_M011,anger
Ses04M_script03_2_M012,anger
Ses04M_script03_2_M013,anger
Ses04M_script03_2_M014,anger
Ses04M_script03_2_M015,unknown
Ses04M_script03_2_M016,frustration
Ses04M_script03_2_M017,frustration
Ses04M_script03_2_M018,frustration
Ses04M_script03_2_M019,frustration
Ses04M_script03_2_M020,anger
Ses04M_script03_2_M021,anger
Ses04M_script03_2_M022,anger
Ses04M_script03_2_M023,frustration
Ses04M_script03_2_M024,anger
Ses04M_script03_2_M025,anger
Ses04M_script03_2_M026,neutral
Ses04M_script03_2_M027,anger
Ses04M_script03_2_M028,neutral
Ses04M_script03_2_M029,anger
Ses04M_script03_2_M030,anger
Ses04M_script03_2_M031,anger
Ses04M_script03_2_M032,unknown
Ses04M_script03_2_M033,anger
Ses04M_script03_2_M034,anger
Ses04M_script03_2_M035,anger
Ses04M_script03_2_M036,anger
Ses04M_script03_2_M037,frustration
Ses04M_script03_2_M038,anger
Ses04M_script03_2_M039,unknown
Ses04M_script03_2_M040,anger
Ses04M_script03_2_M041,anger
Ses04M_script03_2_M042,unknown
Ses04M_script03_2_M043,anger
Ses04M_script03_2_M044,unknown
Ses04M_script03_2_M045,unknown
Ses04M_script03_2_M046,anger
Ses04M_script03_2_M047,anger
Ses04M_script03_2_M048,anger
Ses04M_script03_2_M049,anger
Ses04M_script03_2_M050,anger
Ses04M_script03_2_M051,anger
Ses04M_script03_2_M052,anger
Ses04M_script03_2_M053,anger
Ses04M_script03_2_M054,anger
Ses04M_script03_2_M055,anger
Ses04M_script03_2_M056,anger
Ses05F_impro01_F000,neutral
Ses05F_impro01_F001,frustration
Ses05F_impro01_F002,frustration
Ses05F_impro01_F003,frustration
Ses05F_impro01_F004,frustration
Ses05F_impro01_F005,frustration
Ses05F_impro01_F006,frustration
Ses05F_impro01_F007,frustration
Ses05F_impro01_F008,neutral
Ses05F_impro01_F009,frustration
Ses05F_impro01_F010,frustration
Ses05F_impro01_F011,frustration
Ses05F_impro01_F012,frustration
Ses05F_impro01_F013,frustration
Ses05F_impro01_F014,frustration
Ses05F_impro01_F015,frustration
Ses05F_impro01_F016,frustration
Ses05F_impro01_F017,anger
Ses05F_impro01_F018,anger
Ses05F_impro01_F019,frustration
Ses05F_impro01_F020,anger
Ses05F_impro01_F021,frustration
Ses05F_impro01_F022,frustration
Ses05F_impro01_F023,frustration
Ses05F_impro01_M000,neutral
Ses05F_impro01_M001,unknown
Ses05F_impro01_M002,unknown
Ses05F_impro01_M003,neutral
Ses05F_impro01_M004,frustration
Ses05F_impro01_M005,frustration
Ses05F_impro01_M006,frustration
Ses05F_impro01_M007,frustration
Ses05F_impro01_M008,frustration
Ses05F_impro01_M009,frustration
Ses05F_impro01_M010,frustration
Ses05F_impro01_M011,frustration
Ses05F_impro01_M012,frustration
Ses05F_impro01_M013,frustration
Ses05F_impro01_M014,frustration
Ses05F_impro01_M015,frustration
Ses05F_impro01_M016,unknown
Ses05F_impro01_M017,frustration
Ses05F_impro01_M018,frustration
Ses05F_impro01_M019,frustration
Ses05F_impro01_M020,frustration
Ses05F_impro01_M021,frustration
Ses05F_impro01_M022,unknown
Ses05F_impro01_M023,frustration
Ses05F_impro01_M024,unknown
Ses05F_impro02_F000,unknown
Ses05F_impro02_F001,sadness
Ses05F_impro02_F002,sadness
Ses05F_impro02_F003,unknown
Ses05F_impro02_F004,sadness
Ses05F_impro02_F005,sadness
Ses05F_impro02_F006,fear
Ses05F_impro02_F007,unknown
Ses05F_impro02_F008,sadness
Ses05F_impro02_F009,sadness
Ses05F_impro02_F010,sadness
Ses05F_impro02_F011,sadness
Ses05F_impro02_F012,sadness
Ses05F_impro02_F013,frustration
Ses05F_impro02_F014,frustration
Ses05F_impro02_F015,unknown
Ses05F_impro02_F016,unknown
Ses05F_impro02_F017,frustration
Ses05F_impro02_F018,frustration
Ses05F_impro02_F019,unknown
Ses05F_impro02_F020,frustration
Ses05F_impro02_F021,sadness
Ses05F_impro02_F022,unknown
Ses05F_impro02_F023,sadness
Ses05F_impro02_F024,sadness
Ses05F_impro02_F025,frustration
Ses05F_impro02_F026,frustration
Ses05F_impro02_F027,sadness
Ses05F_impro02_F028,sadness
Ses05F_impro02_F029,sadness
Ses05F_impro02_F030,unknown
Ses05F_impro02_F031,sadness
Ses05F_impro02_F032,sadness
Ses05F_impro02_F033,unknown
Ses05F_impro02_F034,sadness
Ses05F_impro02_F035,sadness
Ses05F_impro02_F036,sadness
Ses05F_impro02_F037,sadness
Ses05F_impro02_F038,sadness
Ses05F_impro02_M000,neutral
Ses05F_impro02_M001,unknown
Ses05F_impro02_M002,unknown
Ses05F_impro02_M003,unknown
Ses05F_impro02_M004,anger
Ses05F_impro02_M005,anger
Ses05F_impro02_M006,frustration
Ses05F_impro02_M007,unknown
Ses05F_impro02_M008,frustration
Ses05F_impro02_M009,unknown
Ses05F_impro02_M010,anger
Ses05F_impro02_M011,unknown
Ses05F_impro02_M012,unknown
Ses05F_impro02_M013,unknown
Ses05F_impro02_M014,anger
Ses05F_impro02_M015,anger
Ses05F_impro02_M016,frustration
Ses05F_impro02_M017,unknown
Ses05F_impro02_M018,unknown
Ses05F_impro02_M019,surprise
Ses05F_impro02_M020,unknown
Ses05F_impro02_M021,unknown
Ses05F_impro02_M022,unknown
Ses05F_impro02_M023,unknown
Ses05F_impro02_M024,sadness
Ses05F_impro02_M025,sadness
Ses05F_impro02_M026,sadness
Ses05F_impro02_M027,unknown
Ses05F_impro02_M028,unknown
Ses05F_impro02_M029,sadness
Ses05F_impro02_M030,unknown
Ses05F_impro02_M031,sadness
Ses05F_impro02_M032,sadness
Ses05F_impro02_M033,sadness
Ses05F_impro02_M034,sadness
Ses05F_impro02_M035,sadness
Ses05F_impro02_M036,sadness
Ses05F_impro02_M037,unknown
Ses05F_impro02_M038,unknown
Ses05F_impro02_M039,surprise
Ses05F_impro02_M040,unknown
Ses05F_impro02_M041,sadness
Ses05F_impro03_F000,excitement
Ses05F_impro03_F001,excitement
Ses05F_impro03_F002,excitement
Ses05F_impro03_F003,excitement
Ses05F_impro03_F004,excitement
Ses05F_impro03_F005,excitement
Ses05F_impro03_F006,unknown
Ses05F_impro03_F007,excitement
Ses05F_impro03_F008,excitement
Ses05F_impro03_F009,excitement
Ses05F_impro03_F010,unknown
Ses05F_impro03_F011,excitement
Ses05F_impro03_F012,unknown
Ses05F_impro03_F013,unknown
Ses05F_impro03_F014,unknown
Ses05F_impro03_F015,unknown
Ses05F_impro03_F016,unknown
Ses05F_impro03_F017,unknown
Ses05F_impro03_F018,unknown
Ses05F_impro03_F019,unknown
Ses05F_impro03_F020,excitement
Ses05F_impro03_F021,unknown
Ses05F_impro03_F022,unknown
Ses05F_impro03_F023,unknown
Ses05F_impro03_F024,unknown
Ses05F_impro03_F025,unknown
Ses05F_impro03_F026,unknown
Ses05F_impro03_F027,happiness
Ses05F_impro03_F028,happiness
Ses05F_impro03_F029,happiness
Ses05F_impro03_F030,happiness
Ses05F_impro03_F031,happiness
Ses05F_impro03_F032,happiness
Ses05F_impro03_F033,happiness
Ses05F_impro03_F034,happiness
Ses05F_impro03_F035,happiness
Ses05F_impro03_F036,happiness
Ses05F_impro03_F037,excitement
Ses05F_impro03_F038,unknown
Ses05F_impro03_F039,happiness
Ses05F_impro03_F040,happiness
Ses05F_impro03_F041,happiness
Ses05F_impro03_F042,excitement
Ses05F_impro03_F043,excitement
Ses05F_impro03_F044,unknown
Ses05F_impro03_F045,unknown
Ses05F_impro03_F046,happiness
Ses05F_impro03_F047,happiness
Ses05F_impro03_F048,happiness
Ses05F_impro03_F049,happiness
Ses05F_impro03_F050,unknown
Ses05F_impro03_F051,happiness
Ses05F_impro03_F052,unknown
Ses05F_impro03_F053,happiness
Ses05F_impro03_F054,happiness
Ses05F_impro03_F055,happiness
Ses05F_impro03_F056,happiness
Ses05F_impro03_F057,happiness
Ses05F_impro03_F058,happiness
Ses05F_impro03_F059,happiness
Ses05F_impro03_F060,happiness
Ses05F_impro03_M000,excitement
Ses05F_impro03_M001,excitement
Ses05F_impro03_M002,surprise
Ses05F_impro03_M003,excitement
Ses05F_impro03_M004,unknown
Ses05F_impro03_M005,excitement
Ses05F_impro03_M006,excitement
Ses05F_impro03_M007,excitement
Ses05F_impro03_M008,excitement
Ses05F_impro03_M009,excitement
Ses05F_impro03_M010,excitement
Ses05F_impro03_M011,excitement
Ses05F_impro03_M012,excitement
Ses05F_impro03_M013,excitement
Ses05F_impro03_M014,unknown
Ses05F_impro03_M015,unknown
Ses05F_impro03_M016,unknown
Ses05F_impro03_M017,unknown
Ses05F_impro03_M018,unknown
Ses05F_impro03_M019,unknown
Ses05F_impro03_M020,excitement
Ses05F_impro03_M021,unknown
Ses05F_impro03_M022,unknown
Ses05F_impro03_M023,unknown
Ses05F_impro03_M024,unknown
Ses05F_impro03_M025,unknown
Ses05F_impro03_M026,unknown
Ses05F_impro03_M027,excitement
Ses05F_impro03_M028,unknown
Ses05F_impro03_M029,unknown
Ses05F_impro03_M030,happiness
Ses05F_impro03_M031,excitement
Ses05F_impro03_M032,excitement
Ses05F_impro03_M033,excitement
Ses05F_impro03_M034,unknown
Ses05F_impro03_M035,excitement
Ses05F_impro03_M036,excitement
Ses05F_impro03_M037,excitement
Ses05F_impro03_M038,happiness
Ses05F_impro03_M039,excitement
Ses05F_impro03_M040,happiness
Ses05F_impro03_M041,happiness
Ses05F_impro03_M042,unknown
Ses05F_impro03_M043,excitement
Ses05F_impro03_M044,excitement
Ses05F_impro03_M045,excitement
Ses05F_impro03_M046,excitement
Ses05F_impro03_M047,unknown
Ses05F_impro03_M048,unknown
Ses05F_impro03_M049,happiness
Ses05F_impro03_M050,excitement
Ses05F_impro03_M051,excitement
Ses05F_impro03_M052,unknown
Ses05F_impro03_M053,unknown
Ses05F_impro03_M054,unknown
Ses05F_impro03_M055,unknown
Ses05F_impro03_M056,unknown
Ses05F_impro03_M057,happiness
Ses05F_impro03_M058,happiness
Ses05F_impro03_M059,unknown
Ses05F_impro03_M060,happiness
Ses05F_impro03_M061,happiness
Ses05F_impro03_M062,happiness
Ses05F_impro03_M063,happiness
Ses05F_impro03_M064,happiness
Ses05F_impro03_M065,happiness
Ses05F_impro03_M066,happiness
Ses05F_impro03_M067,happiness
Ses05F_impro03_M068,happiness
Ses05F_impro04_F000,sadness
Ses05F_impro04_F001,unknown
Ses05F_impro04_F002,frustration
Ses05F_impro04_F003,frustration
Ses05F_impro04_F004,frustration
Ses05F_impro04_F005,frustration
Ses05F_impro04_F006,frustration
Ses05F_impro04_F007,frustration
Ses05F_impro04_F008,anger
Ses05F_impro04_F009,frustration
Ses05F_impro04_F010,frustration
Ses05F_impro04_F011,frustration
Ses05F_impro04_F012,frustration
Ses05F_impro04_F013,frustration
Ses05F_impro04_F014,frustration
Ses05F_impro04_F015,sadness
Ses05F_impro04_F016,sadness
Ses05F_impro04_F017,sadness
Ses05F_impro04_F018,unknown
Ses05F_impro04_F019,sadness
Ses05F_impro04_F020,frustration
Ses05F_impro04_F021,unknown
Ses05F_impro04_F022,sadness
Ses05F_impro04_F023,sadness
Ses05F_impro04_F024,frustration
Ses05F_impro04_F025,unknown
Ses05F_impro04_F026,frustration
Ses05F_impro04_F027,unknown
Ses05F_impro04_F028,frustration
Ses05F_impro04_F029,frustration
Ses05F_impro04_F030,frustration
Ses05F_impro04_F031,frustration
Ses05F_impro04_F032,frustration
Ses05F_impro04_F033,frustration
Ses05F_impro04_F034,frustration
Ses05F_impro04_F035,frustration
Ses05F_impro04_F036,frustration
Ses05F_impro04_F037,frustration
Ses05F_impro04_F038,neutral
Ses05F_impro04_F039,neutral
Ses05F_impro04_F040,neutral
Ses05F_impro04_F041,neutral
Ses05F_impro04_F042,sadness
Ses05F_impro04_F043,neutral
Ses05F_impro04_F044,neutral
Ses05F_impro04_F045,neutral
Ses05F_impro04_F046,unknown
Ses05F_impro04_M000,neutral
Ses05F_impro04_M001,neutral
Ses05F_impro04_M002,frustration
Ses05F_impro04_M003,neutral
Ses05F_impro04_M004,neutral
Ses05F_impro04_M005,neutral
Ses05F_impro04_M006,frustration
Ses05F_impro04_M007,neutral
Ses05F_impro04_M008,neutral
Ses05F_impro04_M009,neutral
Ses05F_impro04_M010,neutral
Ses05F_impro04_M011,neutral
Ses05F_impro04_M012,neutral
Ses05F_impro04_M013,neutral
Ses05F_impro04_M014,frustration
Ses05F_impro04_M015,neutral
Ses05F_impro04_M016,neutral
Ses05F_impro04_M017,neutral
Ses05F_impro04_M018,unknown
Ses05F_impro04_M019,frustration
Ses05F_impro04_M020,neutral
Ses05F_impro04_M021,frustration
Ses05F_impro04_M022,neutral
Ses05F_impro04_M023,frustration
Ses05F_impro04_M024,neutral
Ses05F_impro04_M025,neutral
Ses05F_impro04_M026,neutral
Ses05F_impro04_M027,neutral
Ses05F_impro04_M028,neutral
Ses05F_impro04_M029,neutral
Ses05F_impro04_M030,neutral
Ses05F_impro04_M031,neutral
Ses05F_impro04_M032,neutral
Ses05F_impro04_M033,neutral
Ses05F_impro04_M034,neutral
Ses05F_impro04_M035,neutral
Ses05F_impro04_M036,neutral
Ses05F_impro04_M037,neutral
Ses05F_impro04_M038,neutral
Ses05F_impro04_M039,neutral
Ses05F_impro04_M040,neutral
Ses05F_impro04_M041,neutral
Ses05F_impro04_M042,neutral
Ses05F_impro04_M043,neutral
Ses05F_impro05_F000,neutral
Ses05F_impro05_F001,neutral
Ses05F_impro05_F002,neutral
Ses05F_impro05_F003,frustration
Ses05F_impro05_F004,neutral
Ses05F_impro05_F005,neutral
Ses05F_impro05_F006,neutral
Ses05F_impro05_F007,neutral
Ses05F_impro05_F008,frustration
Ses05F_impro05_F009,frustration
Ses05F_impro05_F010,neutral
Ses05F_impro05_F011,frustration
Ses05F_impro05_F012,frustration
Ses05F_impro05_F013,frustration
Ses05F_impro05_F014,frustration
Ses05F_impro05_F015,unknown
Ses05F_impro05_F016,unknown
Ses05F_impro05_F017,frustration
Ses05F_impro05_F018,anger
Ses05F_impro05_F019,anger
Ses05F_impro05_F020,anger
Ses05F_impro05_F021,anger
Ses05F_impro05_F022,anger
Ses05F_impro05_F023,anger
Ses05F_impro05_F024,anger
Ses05F_impro05_F025,unknown
Ses05F_impro05_F026,frustration
Ses05F_impro05_F027,frustration
Ses05F_impro05_F028,frustration
Ses05F_impro05_F029,unknown
Ses05F_impro05_F030,frustration
Ses05F_impro05_F031,anger
Ses05F_impro05_F032,unknown
Ses05F_impro05_F033,anger
Ses05F_impro05_F034,anger
Ses05F_impro05_F035,unknown
Ses05F_impro05_F036,frustration
Ses05F_impro05_F037,frustration
Ses05F_impro05_F038,frustration
Ses05F_impro05_F039,frustration
Ses05F_impro05_F040,frustration
Ses05F_impro05_F041,anger
Ses05F_impro05_F042,anger
Ses05F_impro05_F043,unknown
Ses05F_impro05_F044,frustration
Ses05F_impro05_F045,frustration
Ses05F_impro05_M000,neutral
Ses05F_impro05_M001,neutral
Ses05F_impro05_M002,neutral
Ses05F_impro05_M003,neutral
Ses05F_impro05_M004,neutral
Ses05F_impro05_M005,neutral
Ses05F_impro05_M006,neutral
Ses05F_impro05_M007,neutral
Ses05F_impro05_M008,neutral
Ses05F_impro05_M009,neutral
Ses05F_impro05_M010,neutral
Ses05F_impro05_M011,frustration
Ses05F_impro05_M012,neutral
Ses05F_impro05_M013,frustration
Ses05F_impro05_M014,neutral
Ses05F_impro05_M015,neutral
Ses05F_impro05_M016,neutral
Ses05F_impro05_M017,neutral
Ses05F_impro05_M018,neutral
Ses05F_impro05_M019,neutral
Ses05F_impro05_M020,frustration
Ses05F_impro05_M021,frustration
Ses05F_impro05_M022,neutral
Ses05F_impro05_M023,neutral
Ses05F_impro05_M024,unknown
Ses05F_impro05_M025,neutral
Ses05F_impro05_M026,frustration
Ses05F_impro05_M027,frustration
Ses05F_impro05_M028,frustration
Ses05F_impro05_M029,frustration
Ses05F_impro05_M030,neutral
Ses05F_impro05_M031,neutral
Ses05F_impro05_M032,neutral
Ses05F_impro05_M033,neutral
Ses05F_impro05_M034,neutral
Ses05F_impro05_M035,frustration
Ses05F_impro05_M036,neutral
Ses05F_impro05_M037,neutral
Ses05F_impro05_M038,frustration
Ses05F_impro05_M039,neutral
Ses05F_impro05_M040,neutral
Ses05F_impro05_M041,neutral
Ses05F_impro05_M042,unknown
Ses05F_impro05_M043,frustration
Ses05F_impro05_M044,frustration
Ses05F_impro05_M045,frustration
Ses05F_impro05_M046,frustration
Ses05F_impro05_M047,frustration
Ses05F_impro05_M048,neutral
Ses05F_impro05_M049,frustration
Ses05F_impro05_M050,neutral
Ses05F_impro05_M051,neutral
Ses05F_impro05_M052,neutral
Ses05F_impro05_M053,neutral
Ses05F_impro06_F000,sadness
Ses05F_impro06_F001,sadness
Ses05F_impro06_F002,sadness
Ses05F_impro06_F003,sadness
Ses05F_impro06_F004,sadness
Ses05F_impro06_F005,sadness
Ses05F_impro06_F006,sadness
Ses05F_impro06_F007,sadness
Ses05F_impro06_F008,sadness
Ses05F_impro06_F009,sadness
Ses05F_impro06_F010,sadness
Ses05F_impro06_F011,sadness
Ses05F_impro06_F012,sadness
Ses05F_impro06_F013,sadness
Ses05F_impro06_F014,sadness
Ses05F_impro06_F015,sadness
Ses05F_impro06_F016,sadness
Ses05F_impro06_F017,sadness
Ses05F_impro06_F018,sadness
Ses05F_impro06_F019,sadness
Ses05F_impro06_F020,sadness
Ses05F_impro06_F021,sadness
Ses05F_impro06_F022,sadness
Ses05F_impro06_F023,sadness
Ses05F_impro06_F024,sadness
Ses05F_impro06_F025,sadness
Ses05F_impro06_F026,sadness
Ses05F_impro06_F027,sadness
Ses05F_impro06_F028,unknown
Ses05F_impro06_F029,sadness
Ses05F_impro06_M000,unknown
Ses05F_impro06_M001,sadness
Ses05F_impro06_M002,sadness
Ses05F_impro06_M003,sadness
Ses05F_impro06_M004,sadness
Ses05F_impro06_M005,sadness
Ses05F_impro06_M006,sadness
Ses05F_impro06_M007,sadness
Ses05F_impro06_M008,sadness
Ses05F_impro06_M009,sadness
Ses05F_impro06_M010,neutral
Ses05F_impro06_M011,sadness
Ses05F_impro06_M012,neutral
Ses05F_impro06_M013,neutral
Ses05F_impro06_M014,sadness
Ses05F_impro06_M015,unknown
Ses05F_impro06_M016,unknown
Ses05F_impro06_M017,neutral
Ses05F_impro06_M018,neutral
Ses05F_impro06_M019,neutral
Ses05F_impro06_M020,sadness
Ses05F_impro06_M021,neutral
Ses05F_impro06_M022,neutral
Ses05F_impro06_M023,neutral
Ses05F_impro06_M024,neutral
Ses05F_impro06_M025,neutral
Ses05F_impro07_F000,excitement
Ses05F_impro07_F001,excitement
Ses05F_impro07_F002,excitement
Ses05F_impro07_F003,excitement
Ses05F_impro07_F004,excitement
Ses05F_impro07_F005,excitement
Ses05F_impro07_F006,happiness
Ses05F_impro07_F007,neutral
Ses05F_impro07_F008,excitement
Ses05F_impro07_F009,unknown
Ses05F_impro07_F010,unknown
Ses05F_impro07_F011,excitement
Ses05F_impro07_F012,excitement
Ses05F_impro07_F013,excitement
Ses05F_impro07_F014,excitement
Ses05F_impro07_F015,excitement
Ses05F_impro07_F016,excitement
Ses05F_impro07_F017,excitement
Ses05F_impro07_F018,unknown
Ses05F_impro07_F019,unknown
Ses05F_impro07_F020,unknown
Ses05F_impro07_F021,excitement
Ses05F_impro07_F022,unknown
Ses05F_impro07_F023,excitement
Ses05F_impro07_F024,excitement
Ses05F_impro07_F025,excitement
Ses05F_impro07_F026,excitement
Ses05F_impro07_F027,excitement
Ses05F_impro07_F028,excitement
Ses05F_impro07_F029,excitement
Ses05F_impro07_F030,excitement
Ses05F_impro07_F031,excitement
Ses05F_impro07_F032,excitement
Ses05F_impro07_F033,excitement
Ses05F_impro07_F034,excitement
Ses05F_impro07_F035,excitement
Ses05F_impro07_F036,excitement
Ses05F_impro07_F037,excitement
Ses05F_impro07_F038,excitement
Ses05F_impro07_F039,excitement
Ses05F_impro07_M000,excitement
Ses05F_impro07_M001,excitement
Ses05F_impro07_M002,excitement
Ses05F_impro07_M003,excitement
Ses05F_impro07_M004,excitement
Ses05F_impro07_M005,excitement
Ses05F_impro07_M006,excitement
Ses05F_impro07_M007,happiness
Ses05F_impro07_M008,excitement
Ses05F_impro07_M009,excitement
Ses05F_impro07_M010,unknown
Ses05F_impro07_M011,excitement
Ses05F_impro07_M012,excitement
Ses05F_impro07_M013,excitement
Ses05F_impro07_M014,excitement
Ses05F_impro07_M015,excitement
Ses05F_impro07_M016,excitement
Ses05F_impro07_M017,excitement
Ses05F_impro07_M018,excitement
Ses05F_impro07_M019,excitement
Ses05F_impro07_M020,excitement
Ses05F_impro07_M021,excitement
Ses05F_impro07_M022,unknown
Ses05F_impro07_M023,unknown
Ses05F_impro07_M024,excitement
Ses05F_impro07_M025,excitement
Ses05F_impro07_M026,excitement
Ses05F_impro07_M027,excitement
Ses05F_impro07_M028,unknown
Ses05F_impro07_M029,excitement
Ses05F_impro07_M030,excitement
Ses05F_impro07_M031,excitement
Ses05F_impro07_M032,excitement
Ses05F_impro07_M033,excitement
Ses05F_impro07_M034,excitement
Ses05F_impro07_M035,excitement
Ses05F_impro07_M036,excitement
Ses05F_impro08_F000,neutral
Ses05F_impro08_F001,neutral
Ses05F_impro08_F002,neutral
Ses05F_impro08_F003,neutral
Ses05F_impro08_F004,neutral
Ses05F_impro08_F005,neutral
Ses05F_impro08_F006,frustration
Ses05F_impro08_F007,neutral
Ses05F_impro08_F008,neutral
Ses05F_impro08_F009,neutral
Ses05F_impro08_F010,neutral
Ses05F_impro08_F011,neutral
Ses05F_impro08_F012,neutral
Ses05F_impro08_F013,unknown
Ses05F_impro08_F014,neutral
Ses05F_impro08_F015,neutral
Ses05F_impro08_F016,neutral
Ses05F_impro08_F017,neutral
Ses05F_impro08_F018,neutral
Ses05F_impro08_F019,neutral
Ses05F_impro08_F020,neutral
Ses05F_impro08_F021,neutral
Ses05F_impro08_F022,neutral
Ses05F_impro08_F023,neutral
Ses05F_impro08_F024,neutral
Ses05F_impro08_F025,neutral
Ses05F_impro08_F026,neutral
Ses05F_impro08_F027,neutral
Ses05F_impro08_F028,neutral
Ses05F_impro08_F029,neutral
Ses05F_impro08_F030,neutral
Ses05F_impro08_F031,unknown
Ses05F_impro08_F032,neutral
Ses05F_impro08_F033,neutral
Ses05F_impro08_M000,frustration
Ses05F_impro08_M001,frustration
Ses05F_impro08_M002,frustration
Ses05F_impro08_M003,unknown
Ses05F_impro08_M004,anger
Ses05F_impro08_M005,anger
Ses05F_impro08_M006,frustration
Ses05F_impro08_M007,anger
Ses05F_impro08_M008,frustration
Ses05F_impro08_M009,frustration
Ses05F_impro08_M010,frustration
Ses05F_impro08_M011,frustration
Ses05F_impro08_M012,frustration
Ses05F_impro08_M013,neutral
Ses05F_impro08_M014,frustration
Ses05F_impro08_M015,unknown
Ses05F_impro08_M016,neutral
Ses05F_impro08_M017,unknown
Ses05F_impro08_M018,neutral
Ses05F_impro08_M019,neutral
Ses05F_impro08_M020,neutral
Ses05F_impro08_M021,frustration
Ses05F_impro08_M022,neutral
Ses05F_impro08_M023,frustration
Ses05F_impro08_M024,surprise
Ses05F_impro08_M025,happiness
Ses05F_impro08_M026,happiness
Ses05F_impro08_M027,neutral
Ses05F_impro08_M028,happiness
Ses05F_impro08_M029,unknown
Ses05F_impro08_M030,happiness
Ses05F_impro08_M031,happiness
Ses05F_impro08_M032,unknown
Ses05F_script01_1_F000,sadness
Ses05F_script01_1_F001,unknown
Ses05F_script01_1_F002,unknown
Ses05F_script01_1_F003,unknown
Ses05F_script01_1_F004,sadness
Ses05F_script01_1_F005,sadness
Ses05F_script01_1_F006,sadness
Ses05F_script01_1_F007,sadness
Ses05F_script01_1_F008,sadness
Ses05F_script01_1_F009,unknown
Ses05F_script01_1_F010,unknown
Ses05F_script01_1_F011,unknown
Ses05F_script01_1_F012,unknown
Ses05F_script01_1_F013,unknown
Ses05F_script01_1_F014,frustration
Ses05F_script01_1_F015,unknown
Ses05F_script01_1_F016,unknown
Ses05F_script01_1_F017,neutral
Ses05F_script01_1_F018,unknown
Ses05F_script01_1_F019,unknown
Ses05F_script01_1_F020,unknown
Ses05F_script01_1_F021,frustration
Ses05F_script01_1_F022,unknown
Ses05F_script01_1_F023,frustration
Ses05F_script01_1_F024,neutral
Ses05F_script01_1_F025,neutral
Ses05F_script01_1_F026,neutral
Ses05F_script01_1_F027,neutral
Ses05F_script01_1_F028,neutral
Ses05F_script01_1_F029,unknown
Ses05F_script01_1_F030,frustration
Ses05F_script01_1_F031,sadness
Ses05F_script01_1_F032,unknown
Ses05F_script01_1_F033,anger
Ses05F_script01_1_F034,anger
Ses05F_script01_1_F035,frustration
Ses05F_script01_1_F036,unknown
Ses05F_script01_1_F037,frustration
Ses05F_script01_1_F038,anger
Ses05F_script01_1_F039,unknown
Ses05F_script01_1_F040,frustration
Ses05F_script01_1_F041,unknown
Ses05F_script01_1_M000,sadness
Ses05F_script01_1_M001,sadness
Ses05F_script01_1_M002,sadness
Ses05F_script01_1_M003,sadness
Ses05F_script01_1_M004,sadness
Ses05F_script01_1_M005,sadness
Ses05F_script01_1_M006,sadness
Ses05F_script01_1_M007,sadness
Ses05F_script01_1_M008,sadness
Ses05F_script01_1_M009,sadness
Ses05F_script01_1_M010,frustration
Ses05F_script01_1_M011,frustration
Ses05F_script01_1_M012,frustration
Ses05F_script01_1_M013,anger
Ses05F_script01_1_M014,frustration
Ses05F_script01_1_M015,frustration
Ses05F_script01_1_M016,sadness
Ses05F_script01_1_M017,frustration
Ses05F_script01_1_M018,neutral
Ses05F_script01_1_M019,frustration
Ses05F_script01_1_M020,frustration
Ses05F_script01_1_M021,unknown
Ses05F_script01_1_M022,unknown
Ses05F_script01_1_M023,unknown
