name,activation
Ses05F_impro03_F008,4.0
Ses05F_impro03_F009,4.0
Ses05F_impro03_F010,3.5
Ses05F_impro03_F011,4.5
Ses05F_impro03_F012,3.0
Ses05F_impro03_F013,3.0
Ses05F_impro03_F014,3.0
Ses05F_impro03_F015,3.0
Ses05F_impro03_F016,3.0
Ses05F_impro03_F017,3.5
Ses05F_impro03_F018,3.0
Ses05F_impro03_F019,3.0
Ses05F_impro03_F020,3.5
Ses05F_impro03_F021,3.0
Ses05F_impro03_F022,2.5
Ses05F_impro03_F023,3.0
Ses05F_impro03_F024,2.5
Ses05F_impro03_F025,2.5
Ses05F_impro03_F026,3.0
Ses05F_impro03_F027,3.0
Ses05F_impro03_F028,4.5
Ses05F_impro03_F029,3.5
Ses05F_impro03_F030,3.5
Ses05F_impro03_F031,2.0
Ses05F_impro03_F032,3.0
Ses05F_impro03_F033,3.0
Ses05F_impro03_F034,3.5
Ses05F_impro03_F035,3.0
Ses05F_impro03_F036,4.5
Ses05F_impro03_F037,3.5
Ses05F_impro03_F038,3.0
Ses05F_impro03_F039,4.0
Ses05F_impro03_F040,3.5
Ses05F_impro03_F041,4.5
Ses05F_impro03_F042,3.0
Ses05F_impro03_F043,3.0
Ses05F_impro03_F044,3.0
Ses05F_impro03_F045,3.0
Ses05F_impro03_F046,3.5
Ses05F_impro03_F047,3.0
Ses05F_impro03_F048,2.5
Ses05F_impro03_F049,2.5
Ses05F_impro03_F050,2.5
Ses05F_impro03_F051,3.0
Ses05F_impro03_F052,3.0
Ses05F_impro03_F053,2.5
Ses05F_impro03_F054,2.0
Ses05F_impro03_F055,4.5
Ses05F_impro03_F056,2.5
Ses05F_impro03_F057,3.5
Ses05F_impro03_F058,3.0
Ses05F_impro03_F059,3.0
Ses05F_impro03_F060,4.0
Ses05F_impro03_M000,3.0
Ses05F_impro03_M001,3.5
Ses05F_impro03_M002,4.0
Ses05F_impro03_M003,3.5
Ses05F_impro03_M004,3.5
Ses05F_impro03_M005,4.5
Ses05F_impro03_M006,4.0
Ses05F_impro03_M007,4.0
Ses05F_impro03_M008,3.5
Ses05F_impro03_M009,3.0
Ses05F_impro03_M010,3.0
Ses05F_impro03_M011,4.0
Ses05F_impro03_M012,4.0
Ses05F_impro03_M013,4.5
Ses05F_impro03_M014,3.5
Ses05F_impro03_M015,3.0
Ses05F_impro03_M016,3.5
Ses05F_impro03_M017,3.0
Ses05F_impro03_M018,2.5
Ses05F_impro03_M019,4.0
Ses05F_impro03_M020,3.5
Ses05F_impro03_M021,3.0
Ses05F_impro03_M022,3.0
Ses05F_impro03_M023,3.5
Ses05F_impro03_M024,2.5
Ses05F_impro03_M025,3.0
Ses05F_impro03_M026,2.5
Ses05F_impro03_M027,4.0
Ses05F_impro03_M028,3.5
Ses05F_impro03_M029,3.5
Ses05F_impro03_M030,3.5
Ses05F_impro03_M031,3.0
Ses05F_impro03_M032,3.5
Ses05F_impro03_M033,3.5
Ses05F_impro03_M034,3.0
Ses05F_impro03_M035,3.5
Ses05F_impro03_M036,3.0
Ses05F_impro03_M037,3.5
Ses05F_impro03_M038,4.0
Ses05F_impro03_M039,4.0
Ses05F_impro03_M040,3.0
Ses05F_impro03_M041,3.5
Ses05F_impro03_M042,2.5
Ses05F_impro03_M043,4.5
Ses05F_impro03_M044,4.0
Ses05F_impro03_M045,3.0
Ses05F_impro03_M046,2.5
Ses05F_impro03_M047,2.5
Ses05F_impro03_M048,3.5
Ses05F_impro03_M049,2.5
Ses05F_impro03_M050,3.5
Ses05F_impro03_M051,3.0
Ses05F_impro03_M052,3.0
Ses05F_impro03_M053,3.0
Ses05F_impro03_M054,3.0
Ses05F_impro03_M055,2.5
Ses05F_impro03_M056,3.0
Ses05F_impro03_M057,3.0
Ses05F_impro03_M058,3.0
Ses05F_impro03_M059,2.0
Ses05F_impro03_M060,3.5
Ses05F_impro03_M061,2.5
Ses05F_impro03_M062,2.5
Ses05F_impro03_M063,3.5
Ses05F_impro03_M064,3.0
Ses05F_impro03_M065,4.5
Ses05F_impro03_M066,3.5
Ses05F_impro03_M067,3.0
Ses05F_impro03_M068,3.5
Ses05F_impro04_F000,2.0
Ses05F_impro04_F001,3.0
Ses05F_impro04_F002,3.0
Ses05F_impro04_F003,3.5
Ses05F_impro04_F004,3.5
Ses05F_impro04_F005,3.5
Ses05F_impro04_F006,3.5
Ses05F_impro04_F007,3.5
Ses05F_impro04_F008,4.0
Ses05F_impro04_F009,3.0
Ses05F_impro04_F010,4.0
Ses05F_impro04_F011,3.5
Ses05F_impro04_F012,4.0
Ses05F_impro04_F013,2.5
Ses05F_impro04_F014,3.5
Ses05F_impro04_F015,2.0
Ses05F_impro04_F016,2.0
Ses05F_impro04_F017,2.0
Ses05F_impro04_F018,2.5
Ses05F_impro04_F019,2.0
Ses05F_impro04_F020,4.5
Ses05F_impro04_F021,3.0
Ses05F_impro04_F022,2.5
Ses05F_impro04_F023,3.5
Ses05F_impro04_F024,3.5
Ses05F_impro04_F025,4.5
Ses05F_impro04_F026,2.0
Ses05F_impro04_F027,2.0
Ses05F_impro04_F028,3.0
Ses05F_impro04_F029,1.5
Ses05F_impro04_F030,2.5
Ses05F_impro04_F031,3.0
Ses05F_impro04_F032,3.5
Ses05F_impro04_F033,3.0
Ses05F_impro04_F034,3.0
Ses05F_impro04_F035,3.0
Ses05F_impro04_F036,2.5
Ses05F_impro04_F037,2.0
Ses05F_impro04_F038,3.0
Ses05F_impro04_F039,2.5
Ses05F_impro04_F040,2.0
Ses05F_impro04_F041,2.5
Ses05F_impro04_F042,3.0
Ses05F_impro04_F043,3.5
Ses05F_impro04_F044,3.0
Ses05F_impro04_F045,3.0
Ses05F_impro04_F046,2.5
Ses05F_impro04_M000,2.5
Ses05F_impro04_M001,3.0
Ses05F_impro04_M002,3.0
Ses05F_impro04_M003,3.0
Ses05F_impro04_M004,2.5
Ses05F_impro04_M005,4.0
Ses05F_impro04_M006,2.5
Ses05F_impro04_M007,3.5
Ses05F_impro04_M008,3.5
Ses05F_impro04_M009,3.0
Ses05F_impro04_M010,2.5
Ses05F_impro04_M011,3.0
Ses05F_impro04_M012,3.5
Ses05F_impro04_M013,3.0
Ses05F_impro04_M014,3.5
Ses05F_impro04_M015,3.0
Ses05F_impro04_M016,2.5
Ses05F_impro04_M017,3.0
Ses05F_impro04_M018,3.0
Ses05F_impro04_M019,3.5
Ses05F_impro04_M020,3.0
Ses05F_impro04_M021,3.0
Ses05F_impro04_M022,3.0
Ses05F_impro04_M023,3.5
Ses05F_impro04_M024,2.5
Ses05F_impro04_M025,3.0
Ses05F_impro04_M026,3.0
Ses05F_impro04_M027,3.0
Ses05F_impro04_M028,3.5
Ses05F_impro04_M029,2.5
Ses05F_impro04_M030,2.5
Ses05F_impro04_M031,3.0
Ses05F_impro04_M032,3.0
Ses05F_impro04_M033,3.5
Ses05F_impro04_M034,2.5
Ses05F_impro04_M035,3.5
Ses05F_impro04_M036,2.5
Ses05F_impro04_M037,2.0
Ses05F_impro04_M038,2.0
Ses05F_impro04_M039,3.0
Ses05F_impro04_M040,2.5
Ses05F_impro04_M041,2.0
Ses05F_impro04_M042,2.5
Ses05F_impro04_M043,2.5
Ses05F_impro05_F000,2.5
Ses05F_impro05_F001,2.5
Ses05F_impro05_F002,2.0
Ses05F_impro05_F003,3.0
Ses05F_impro05_F004,2.5
Ses05F_impro05_F005,2.0
Ses05F_impro05_F006,2.0
Ses05F_impro05_F007,3.0
Ses05F_impro05_F008,3.0
Ses05F_impro05_F009,2.5
Ses05F_impro05_F010,3.0
Ses05F_impro05_F011,3.0
Ses05F_impro05_F012,4.0
Ses05F_impro05_F013,2.5
Ses05F_impro05_F014,2.5
Ses05F_impro05_F015,3.0
Ses05F_impro05_F016,3.5
Ses05F_impro05_F017,3.5
Ses05F_impro05_F018,3.5
Ses05F_impro05_F019,3.5
Ses05F_impro05_F020,3.5
Ses05F_impro05_F021,3.5
Ses05F_impro05_F022,4.0
Ses05F_impro05_F023,4.0
Ses05F_impro05_F024,4.0
Ses05F_impro05_F025,2.5
Ses05F_impro05_F026,4.0
Ses05F_impro05_F027,3.5
Ses05F_impro05_F028,3.0
Ses05F_impro05_F029,4.0
Ses05F_impro05_F030,3.5
Ses05F_impro05_F031,3.0
Ses05F_impro05_F032,4.0
Ses05F_impro05_F033,4.0
Ses05F_impro05_F034,4.0
Ses05F_impro05_F035,3.0
Ses05F_impro05_F036,4.0
Ses05F_impro05_F037,3.0
Ses05F_impro05_F038,2.5
Ses05F_impro05_F039,3.0
Ses05F_impro05_F040,3.5
Ses05F_impro05_F041,4.5
Ses05F_impro05_F042,4.0
Ses05F_impro05_F043,2.5
Ses05F_impro05_F044,3.5
Ses05F_impro05_F045,2.5
Ses05F_impro05_M000,3.0
Ses05F_impro05_M001,2.5
Ses05F_impro05_M002,2.5
Ses05F_impro05_M003,3.0
Ses05F_impro05_M004,2.5
Ses05F_impro05_M005,3.5
Ses05F_impro05_M006,3.0
Ses05F_impro05_M007,3.5
Ses05F_impro05_M008,2.0
Ses05F_impro05_M009,3.0
Ses05F_impro05_M010,2.5
Ses05F_impro05_M011,2.5
Ses05F_impro05_M012,2.0
Ses05F_impro05_M013,2.5
Ses05F_impro05_M014,3.0
Ses05F_impro05_M015,2.5
Ses05F_impro05_M016,3.0
Ses05F_impro05_M017,2.5
Ses05F_impro05_M018,3.0
Ses05F_impro05_M019,3.5
Ses05F_impro05_M020,3.0
Ses05F_impro05_M021,2.5
Ses05F_impro05_M022,2.5
Ses05F_impro05_M023,2.5
Ses05F_impro05_M024,2.5
Ses05F_impro05_M025,3.5
Ses05F_impro05_M026,2.5
Ses05F_impro05_M027,3.0
Ses05F_impro05_M028,2.5
Ses05F_impro05_M029,3.0
Ses05F_impro05_M030,3.0
Ses05F_impro05_M031,3.0
Ses05F_impro05_M032,3.5
Ses05F_impro05_M033,3.0
Ses05F_impro05_M034,3.0
Ses05F_impro05_M035,3.0
Ses05F_impro05_M036,3.0
Ses05F_impro05_M037,3.0
Ses05F_impro05_M038,3.0
Ses05F_impro05_M039,3.0
Ses05F_impro05_M040,2.5
Ses05F_impro05_M041,3.0
Ses05F_impro05_M042,3.0
Ses05F_impro05_M043,3.0
Ses05F_impro05_M044,3.0
Ses05F_impro05_M045,2.5
Ses05F_impro05_M046,3.0
Ses05F_impro05_M047,3.0
Ses05F_impro05_M048,3.0
Ses05F_impro05_M049,3.5
Ses05F_impro05_M050,3.5
Ses05F_impro05_M051,2.5
Ses05F_impro05_M052,3.0
Ses05F_impro05_M053,2.5
Ses05F_impro06_F000,2.0
Ses05F_impro06_F001,2.5
Ses05F_impro06_F002,2.0
Ses05F_impro06_F003,2.5
Ses05F_impro06_F004,2.5
Ses05F_impro06_F005,2.5
Ses05F_impro06_F006,2.5
Ses05F_impro06_F007,2.0
Ses05F_impro06_F008,1.5
Ses05F_impro06_F009,2.5
Ses05F_impro06_F010,2.5
Ses05F_impro06_F011,2.0
Ses05F_impro06_F012,2.5
Ses05F_impro06_F013,3.0
Ses05F_impro06_F014,2.5
Ses05F_impro06_F015,2.0
Ses05F_impro06_F016,2.0
Ses05F_impro06_F017,2.5
Ses05F_impro06_F018,3.0
Ses05F_impro06_F019,3.0
Ses05F_impro06_F020,2.5
Ses05F_impro06_F021,3.0
Ses05F_impro06_F022,3.0
Ses05F_impro06_F023,3.5
Ses05F_impro06_F024,3.0
Ses05F_impro06_F025,2.0
Ses05F_impro06_F026,2.0
Ses05F_impro06_F027,2.5
Ses05F_impro06_F028,3.0
Ses05F_impro06_F029,2.5
Ses05F_impro06_M000,3.0
Ses05F_impro06_M001,3.0
Ses05F_impro06_M002,2.0
Ses05F_impro06_M003,2.5
Ses05F_impro06_M004,2.5
Ses05F_impro06_M005,3.0
Ses05F_impro06_M006,2.0
Ses05F_impro06_M007,2.5
Ses05F_impro06_M008,3.0
Ses05F_impro06_M009,2.5
Ses05F_impro06_M010,2.5
Ses05F_impro06_M011,2.0
Ses05F_impro06_M012,2.5
Ses05F_impro06_M013,2.0
Ses05F_impro06_M014,2.5
Ses05F_impro06_M015,2.5
Ses05F_impro06_M016,2.0
Ses05F_impro06_M017,2.0
Ses05F_impro06_M018,3.0
Ses05F_impro06_M019,2.0
Ses05F_impro06_M020,3.0
Ses05F_impro06_M021,2.0
Ses05F_impro06_M022,3.5
Ses05F_impro06_M023,2.0
Ses05F_impro06_M024,2.0
Ses05F_impro06_M025,3.0
Ses05F_impro07_F000,3.5
Ses05F_impro07_F001,3.0
Ses05F_impro07_F002,3.0
Ses05F_impro07_F003,3.0
Ses05F_impro07_F004,3.5
Ses05F_impro07_F005,3.0
Ses05F_impro07_F006,3.0
Ses05F_impro07_F007,2.5
Ses05F_impro07_F008,4.0
Ses05F_impro07_F009,2.5
Ses05F_impro07_F010,3.0
Ses05F_impro07_F011,3.5
Ses05F_impro07_F012,4.0
Ses05F_impro07_F013,3.0
Ses05F_impro07_F014,3.5
Ses05F_impro07_F015,3.0
Ses05F_impro07_F016,3.5
Ses05F_impro07_F017,2.5
Ses05F_impro07_F018,2.5
Ses05F_impro07_F019,2.5
Ses05F_impro07_F020,3.0
Ses05F_impro07_F021,3.0
Ses05F_impro07_F022,3.5
Ses05F_impro07_F023,4.0
Ses05F_impro07_F024,3.0
Ses05F_impro07_F025,2.5
Ses05F_impro07_F026,3.5
Ses05F_impro07_F027,3.5
Ses05F_impro07_F028,4.0
Ses05F_impro07_F029,3.5
Ses05F_impro07_F030,4.5
Ses05F_impro07_F031,3.5
Ses05F_impro07_F032,3.0
Ses05F_impro07_F033,4.0
Ses05F_impro07_F034,2.5
Ses05F_impro07_F035,3.0
Ses05F_impro07_F036,2.5
Ses05F_impro07_F037,2.5
Ses05F_impro07_F038,3.5
Ses05F_impro07_F039,3.5
Ses05F_impro07_M000,3.0
Ses05F_impro07_M001,3.5
Ses05F_impro07_M002,4.5
Ses05F_impro07_M003,3.5
Ses05F_impro07_M004,3.5
Ses05F_impro07_M005,3.0
Ses05F_impro07_M006,3.5
Ses05F_impro07_M007,3.5
Ses05F_impro07_M008,4.0
Ses05F_impro07_M009,3.0
Ses05F_impro07_M010,2.5
Ses05F_impro07_M011,3.0
Ses05F_impro07_M012,3.0
Ses05F_impro07_M013,4.0
Ses05F_impro07_M014,3.0
Ses05F_impro07_M015,3.5
Ses05F_impro07_M016,4.5
Ses05F_impro07_M017,3.5
Ses05F_impro07_M018,3.0
Ses05F_impro07_M019,2.5
Ses05F_impro07_M020,3.5
Ses05F_impro07_M021,3.0
Ses05F_impro07_M022,4.0
Ses05F_impro07_M023,3.5
Ses05F_impro07_M024,3.5
Ses05F_impro07_M025,4.0
Ses05F_impro07_M026,3.5
Ses05F_impro07_M027,3.5
Ses05F_impro07_M028,3.5
Ses05F_impro07_M029,3.5
Ses05F_impro07_M030,3.5
Ses05F_impro07_M031,3.5
Ses05F_impro07_M032,4.0
Ses05F_impro07_M033,3.5
Ses05F_impro07_M034,3.0
Ses05F_impro07_M035,3.0
Ses05F_impro07_M036,3.5
Ses05F_impro08_F000,1.5
Ses05F_impro08_F001,2.5
Ses05F_impro08_F002,2.0
Ses05F_impro08_F003,2.5
Ses05F_impro08_F004,2.0
Ses05F_impro08_F005,2.5
Ses05F_impro08_F006,3.5
Ses05F_impro08_F007,2.0
Ses05F_impro08_F008,2.5
Ses05F_impro08_F009,2.5
Ses05F_impro08_F010,2.5
Ses05F_impro08_F011,2.5
Ses05F_impro08_F012,1.5
Ses05F_impro08_F013,2.5
Ses05F_impro08_F014,2.0
Ses05F_impro08_F015,2.0
Ses05F_impro08_F016,2.5
Ses05F_impro08_F017,2.5
Ses05F_impro08_F018,2.0
Ses05F_impro08_F019,2.0
Ses05F_impro08_F020,2.0
Ses05F_impro08_F021,2.5
Ses05F_impro08_F022,2.5
Ses05F_impro08_F023,2.0
Ses05F_impro08_F024,3.0
Ses05F_impro08_F025,2.5
Ses05F_impro08_F026,2.0
Ses05F_impro08_F027,2.5
Ses05F_impro08_F028,2.5
Ses05F_impro08_F029,2.0
Ses05F_impro08_F030,2.0
Ses05F_impro08_F031,2.0
Ses05F_impro08_F032,2.5
Ses05F_impro08_F033,2.0
Ses05F_impro08_M000,4.5
Ses05F_impro08_M001,4.5
Ses05F_impro08_M002,4.0
Ses05F_impro08_M003,3.5
Ses05F_impro08_M004,4.0
Ses05F_impro08_M005,4.5
Ses05F_impro08_M006,3.0
Ses05F_impro08_M007,3.5
Ses05F_impro08_M008,3.5
Ses05F_impro08_M009,2.5
Ses05F_impro08_M010,3.5
Ses05F_impro08_M011,3.5
Ses05F_impro08_M012,2.5
Ses05F_impro08_M013,2.5
Ses05F_impro08_M014,3.0
Ses05F_impro08_M015,2.5
Ses05F_impro08_M016,3.0
Ses05F_impro08_M017,3.0
Ses05F_impro08_M018,2.5
Ses05F_impro08_M019,2.5
Ses05F_impro08_M020,2.0
Ses05F_impro08_M021,2.5
Ses05F_impro08_M022,3.0
Ses05F_impro08_M023,3.5
Ses05F_impro08_M024,3.5
Ses05F_impro08_M025,3.5
Ses05F_impro08_M026,3.0
Ses05F_impro08_M027,2.5
Ses05F_impro08_M028,3.0
Ses05F_impro08_M029,2.5
Ses05F_impro08_M030,3.0
Ses05F_impro08_M031,2.0
Ses05F_impro08_M032,2.0
Ses05F_script01_1_F000,2.5
Ses05F_script01_1_F001,3.0
Ses05F_script01_1_F002,2.0
Ses05F_script01_1_F003,3.0
Ses05F_script01_1_F004,2.5
Ses05F_script01_1_F005,2.5
Ses05F_script01_1_F006,2.0
Ses05F_script01_1_F007,2.5
Ses05F_script01_1_F008,2.0
Ses05F_script01_1_F009,2.5
Ses05F_script01_1_F010,2.5
Ses05F_script01_1_F011,3.5
Ses05F_script01_1_F012,3.0
Ses05F_script01_1_F013,3.5
Ses05F_script01_1_F014,4.0
Ses05F_script01_1_F015,4.0
Ses05F_script01_1_F016,2.0
Ses05F_script01_1_F017,2.5
Ses05F_script01_1_F018,2.5
Ses05F_script01_1_F019,3.5
Ses05F_script01_1_F020,2.5
Ses05F_script01_1_F021,4.0
Ses05F_script01_1_F022,3.5
Ses05F_script01_1_F023,3.5
Ses05F_script01_1_F024,2.5
Ses05F_script01_1_F025,4.0
Ses05F_script01_1_F026,3.0
Ses05F_script01_1_F027,3.5
Ses05F_script01_1_F028,2.5
Ses05F_script01_1_F029,3.0
Ses05F_script01_1_F030,2.5
Ses05F_script01_1_F031,2.5
Ses05F_script01_1_F032,2.0
Ses05F_script01_1_F033,3.0
Ses05F_script01_1_F034,3.0
Ses05F_script01_1_F035,3.0
Ses05F_script01_1_F036,4.0
Ses05F_script01_1_F037,4.5
Ses05F_script01_1_F038,4.0
Ses05F_script01_1_F039,3.5
Ses05F_script01_1_F040,2.0
Ses05F_script01_1_F041,3.5
Ses05F_script01_1_M000,2.5
Ses05F_script01_1_M001,2.5
Ses05F_script01_1_M002,3.0
Ses05F_script01_1_M003,3.0
Ses05F_script01_1_M004,3.0
Ses05F_script01_1_M005,3.0
Ses05F_script01_1_M006,3.0
Ses05F_script01_1_M007,3.5
Ses05F_script01_1_M008,3.0
Ses05F_script01_1_M009,3.0
Ses05F_script01_1_M010,3.5
Ses05F_script01_1_M011,3.5
Ses05F_script01_1_M012,3.5
Ses05F_script01_1_M013,4.0
Ses05F_script01_1_M014,3.5
Ses05F_script01_1_M015,4.0
Ses05F_script01_1_M016,3.0
Ses05F_script01_1_M017,3.5
Ses05F_script01_1_M018,3.0
Ses05F_script01_1_M019,4.0
Ses05F_script01_1_M020,4.0
Ses05F_script01_1_M021,4.0
Ses05F_script01_1_M022,4.0
Ses05F_script01_1_M023,4.5
Ses05F_script01_1_M024,4.0
Ses05F_script01_1_M025,4.5
Ses05F_script01_1_M026,2.5
Ses05F_script01_1_M027,3.0
Ses05F_script01_1_M028,4.0
Ses05F_script01_1_M029,3.5
Ses05F_script01_1_M030,4.0
Ses05F_script01_1_M031,3.0
Ses05F_script01_1_M032,4.0
Ses05F_script01_1_M033,4.0
Ses05F_script01_1_M034,4.0
Ses05F_script01_1_M035,4.0
Ses05F_script01_1_M036,5.0
Ses05F_script01_1_M037,3.5
Ses05F_script01_1_M038,4.5
Ses05F_script01_1_M039,3.0
Ses05F_script01_1_M040,2.5
Ses05F_script01_2_F000,2.5
Ses05F_script01_2_F001,2.5
Ses05F_script01_2_F002,2.5
Ses05F_script01_2_F003,2.0
Ses05F_script01_2_F004,3.5
Ses05F_script01_2_F005,3.0
Ses05F_script01_2_F006,3.5
Ses05F_script01_2_F007,3.5
Ses05F_script01_2_F008,3.0
Ses05F_script01_2_F009,3.5
Ses05F_script01_2_F010,4.0
Ses05F_script01_2_F011,3.5
Ses05F_script01_2_F012,4.5
Ses05F_script01_2_F013,3.5
Ses05F_script01_2_F014,3.5
Ses05F_script01_2_F015,2.5
Ses05F_script01_2_F016,3.5
Ses05F_script01_2_F017,3.5
Ses05F_script01_2_M000,2.5
Ses05F_script01_2_M001,3.5
Ses05F_script01_2_M002,3.0
Ses05F_script01_2_M003,3.5
Ses05F_script01_2_M004,3.5
Ses05F_script01_2_M005,3.5
Ses05F_script01_2_M006,3.0
Ses05F_script01_2_M007,3.5
Ses05F_script01_2_M008,4.0
Ses05F_script01_2_M009,3.5
Ses05F_script01_2_M010,2.5
Ses05F_script01_2_M011,3.0
Ses05F_script01_2_M012,3.0
Ses05F_script01_2_M013,3.5
Ses05F_script01_2_M014,3.5
Ses05F_script01_2_M015,3.0
Ses05F_script01_2_M016,4.0
Ses05F_script01_2_M017,4.0
Ses05F_script01_3_F000,2.0
Ses05F_script01_3_F001,2.5
Ses05F_script01_3_F002,2.5
Ses05F_script01_3_F003,2.0
Ses05F_script01_3_F004,2.0
Ses05F_script01_3_F005,3.0
Ses05F_script01_3_F006,2.0
Ses05F_script01_3_F007,2.0
Ses05F_script01_3_F008,2.5
Ses05F_script01_3_F009,3.5
Ses05F_script01_3_F010,2.5
Ses05F_script01_3_F011,2.0
Ses05F_script01_3_F012,2.0
Ses05F_script01_3_F013,2.0
Ses05F_script01_3_F014,3.5
Ses05F_script01_3_F015,4.0
Ses05F_script01_3_F016,2.0
Ses05F_script01_3_F017,3.0
Ses05F_script01_3_F018,3.0
Ses05F_script01_3_F019,2.0
Ses05F_script01_3_F020,2.0
Ses05F_script01_3_F021,2.5
Ses05F_script01_3_F022,2.5
Ses05F_script01_3_F023,2.0
Ses05F_script01_3_F024,2.5
Ses05F_script01_3_F025,3.5
Ses05F_script01_3_F026,3.5
Ses05F_script01_3_M000,3.5
Ses05F_script01_3_M001,3.0
Ses05F_script01_3_M002,2.5
Ses05F_script01_3_M003,3.0
Ses05F_script01_3_M004,2.5
Ses05F_script01_3_M005,4.0
Ses05F_script01_3_M006,3.0
Ses05F_script01_3_M007,3.0
Ses05F_script01_3_M008,4.0
Ses05F_script01_3_M009,4.5
Ses05F_script01_3_M010,4.5
Ses05F_script01_3_M011,3.0
Ses05F_script01_3_M012,3.0
Ses05F_script01_3_M013,3.5
Ses05F_script01_3_M014,4.0
Ses05F_script01_3_M015,4.0
Ses05F_script01_3_M016,4.5
Ses05F_script01_3_M017,4.5
Ses05F_script01_3_M018,3.5
Ses05F_script01_3_M019,3.5
Ses05F_script01_3_M020,3.0
Ses05F_script01_3_M021,2.5
Ses05F_script01_3_M022,2.5
Ses05F_script01_3_M023,3.0
Ses05F_script01_3_M024,3.5
Ses05F_script01_3_M025,2.5
Ses05F_script01_3_M026,2.5
Ses05F_script01_3_M027,3.0
Ses05F_script01_3_M028,4.0
Ses05F_script01_3_M029,4.0
Ses05F_script01_3_M030,4.0
Ses05F_script01_3_M031,3.5
Ses05F_script01_3_M032,3.5
Ses05F_script01_3_M033,4.5
Ses05F_script01_3_M034,3.5
Ses05F_script01_3_M035,3.5
Ses05F_script01_3_M036,3.5
Ses05F_script01_3_M037,4.5
Ses05F_script01_3_M038,4.0
Ses05F_script01_3_M039,4.0
Ses05F_script01_3_M040,4.5
Ses05F_script02_1_F000,1.5
Ses05F_script02_1_F001,2.0
Ses05F_script02_1_F002,2.5
Ses05F_script02_1_F003,2.0
Ses05F_script02_1_F004,2.0
Ses05F_script02_1_F005,1.0
Ses05F_script02_1_F006,2.5
Ses05F_script02_1_F007,2.5
Ses05F_script02_1_F008,2.0
Ses05F_script02_1_F009,2.5
Ses05F_script02_1_F010,2.5
Ses05F_script02_1_F011,1.5
Ses05F_script02_1_F012,1.5
Ses05F_script02_1_F013,3.5
Ses05F_script02_1_F014,4.0
Ses05F_script02_1_F015,2.0
Ses05F_script02_1_F016,2.0
Ses05F_script02_1_F017,2.5
Ses05F_script02_1_F018,2.0
Ses05F_script02_1_F019,1.5
Ses05F_script02_1_M000,4.0
Ses05F_script02_1_M001,3.0
Ses05F_script02_1_M002,3.0
Ses05F_script02_1_M003,3.5
Ses05F_script02_1_M004,3.5
Ses05F_script02_1_M005,3.0
Ses05F_script02_1_M006,2.5
Ses05F_script02_1_M007,2.5
Ses05F_script02_1_M008,2.5
Ses05F_script02_1_M009,3.5
Ses05F_script02_1_M010,3.5
Ses05F_script02_1_M011,3.5
Ses05F_script02_1_M012,3.0
Ses05F_script02_1_M013,3.0
Ses05F_script02_1_M014,2.5
Ses05F_script02_1_M015,3.0
Ses05F_script02_1_M016,3.0
Ses05F_script02_1_M017,3.5
Ses05F_script02_1_M018,3.5
Ses05F_script02_1_M019,3.5
Ses05F_script02_1_M020,3.5
Ses05F_script02_1_M021,3.5
Ses05F_script02_1_M022,3.5
Ses05F_script02_1_M023,4.0
Ses05F_script02_1_M024,3.5
Ses05F_script02_1_M025,3.5
Ses05F_script02_1_M026,3.5
Ses05F_script02_1_M027,2.5
Ses05F_script02_1_M028,3.5
Ses05F_script02_1_M029,3.5
Ses05F_script02_1_M030,3.5
Ses05F_script02_1_M031,3.5
Ses05F_script02_1_M032,4.0
Ses05F_script02_1_M033,4.0
Ses05F_script02_1_M034,3.5
Ses05F_script02_2_F000,2.0
Ses05F_script02_2_F001,3.5
Ses05F_script02_2_F002,3.5
Ses05F_script02_2_F003,3.5
Ses05F_script02_2_F004,3.5
Ses05F_script02_2_F005,4.5
Ses05F_script02_2_F006,3.5
Ses05F_script02_2_F007,3.5
Ses05F_script02_2_F008,3.0
Ses05F_script02_2_F009,3.0
Ses05F_script02_2_F010,4.5
Ses05F_script02_2_F011,3.5
Ses05F_script02_2_F012,4.0
Ses05F_script02_2_F013,2.0
Ses05F_script02_2_F014,2.0
Ses05F_script02_2_F015,2.0
Ses05F_script02_2_F016,2.5
Ses05F_script02_2_F017,2.5
Ses05F_script02_2_F018,2.5
Ses05F_script02_2_F019,3.0
Ses05F_script02_2_F020,2.5
Ses05F_script02_2_F021,3.0
Ses05F_script02_2_F022,1.5
Ses05F_script02_2_F023,3.5
Ses05F_script02_2_F024,3.5
Ses05F_script02_2_F025,4.0
Ses05F_script02_2_F026,3.5
Ses05F_script02_2_F027,2.5
Ses05F_script02_2_F028,3.0
Ses05F_script02_2_F029,2.5
Ses05F_script02_2_F030,2.0
Ses05F_script02_2_F031,2.0
Ses05F_script02_2_F032,2.5
Ses05F_script02_2_F033,2.0
Ses05F_script02_2_F034,2.0
Ses05F_script02_2_F035,3.5
Ses05F_script02_2_F036,3.0
Ses05F_script02_2_F037,2.5
Ses05F_script02_2_F038,3.0
Ses05F_script02_2_M000,3.0
Ses05F_script02_2_M001,3.5
Ses05F_script02_2_M002,3.5
Ses05F_script02_2_M003,4.0
Ses05F_script02_2_M004,3.0
Ses05F_script02_2_M005,3.0
Ses05F_script02_2_M006,3.5
Ses05F_script02_2_M007,4.0
Ses05F_script02_2_M008,2.5
Ses05F_script02_2_M009,3.5
Ses05F_script02_2_M010,3.5
Ses05F_script02_2_M011,3.5
